id_mutation,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,latitude,longitude,type_local,arrondissement,price_per_m2,distance_to_center,neighborhood_cluster,month
2024-1192217,236000.0,22.0,1.0,75002,48.869013,2.35261,Appartement,2,10727.272727272728,1.7907719698707445,7,7
2024-1192218,195000.0,18.0,1.0,75018,48.884002,2.34303,Appartement,18,10833.333333333334,3.4847580320206712,0,7
2024-1192222,210000.0,30.0,1.0,75018,48.892396,2.335829,Appartement,18,7000.0,4.5015700385344575,4,7
2024-1192223,340000.0,38.0,3.0,75010,48.880653,2.350307,Appartement,10,8947.368421052632,3.074955301335414,0,7
2024-1192224,138000.0,25.0,1.0,75017,48.894724,2.320252,Appartement,17,5520.0,5.124281027681316,4,7
2024-1192225,1120700.0,99.0,4.0,75017,48.880124,2.302831,Appartement,17,11320.20202020202,4.582630573817206,9,7
2024-1192226,360645.0,30.0,1.0,75004,48.85434,2.366411,Appartement,4,12021.5,1.209912826204124,7,7
2024-1192229,240075.0,36.0,2.0,75019,48.877968,2.402024,Appartement,19,6668.75,4.710529717636535,8,8
2024-1192230,109053.0,19.0,1.0,75019,48.882101,2.37476,Appartement,19,5739.631578947368,3.708213697429662,8,7
2024-1192231,343750.0,38.0,2.0,75017,48.889519,2.305519,Appartement,17,9046.052631578948,5.203209229411264,9,7
2024-1192232,1509000.0,33.5,2.0,75010,48.872219,2.362641,Appartement,10,45044.77611940299,2.328538042504108,7,7
2024-1192233,700000.0,72.0,3.0,75010,48.879328,2.354045,Appartement,10,9722.222222222224,2.9424536690703773,0,7
2024-1192234,242500.0,48.0,2.0,75018,48.896919,2.344472,Appartement,18,5052.083333333333,4.9002754256391325,0,7
2024-1192236,575000.0,62.0,3.0,75017,48.89367,2.327151,Appartement,17,9274.193548387097,4.82117020243111,4,7
2024-1192237,488000.0,40.0,1.0,75009,48.878562,2.340177,Appartement,9,12200.0,2.9317758958917195,0,7
2024-1192238,2280000.0,42.0,2.6666666666666665,75018,48.891303,2.347023,Appartement,18,54285.71428571428,4.264660964443509,0,7
2024-1192239,176000.0,14.0,1.0,75017,48.876745,2.295713,Appartement,17,12571.42857142857,4.768657804929382,9,7
2024-1192241,340000.0,38.0,2.0,75018,48.88994,2.337674,Appartement,18,8947.368421052632,4.205306320847546,0,7
2024-1192242,390000.0,39.0,2.0,75018,48.883309,2.340877,Appartement,18,10000.0,3.435631976333388,0,7
2024-1192246,1761905.0,130.0,4.0,75017,48.880394,2.307332,Appartement,17,13553.115384615385,4.3610810263429896,9,7
2024-1192247,1100000.0,22.0,1.5,75003,48.863833,2.363375,Appartement,3,50000.0,1.5519112380851487,7,8
2024-1192248,240000.0,25.0,1.0,75003,48.867321,2.358309,Appartement,3,9600.0,1.7044897624697042,7,7
2024-1192249,990920.0,85.0,5.0,75017,48.8812,2.302368,Appartement,17,11657.882352941177,4.687335263988775,9,7
2024-1192250,500000.0,67.0,3.0,75020,48.873688,2.396897,Appartement,20,7462.686567164179,4.130424060751797,8,7
2024-1192251,233000.0,28.0,2.0,75020,48.853015,2.40185,Appartement,20,8321.42857142857,3.7936310533249262,2,8
2024-1192253,412000.0,46.0,2.0,75020,48.872256,2.405316,Appartement,20,8956.521739130434,4.578025683316252,8,7
2024-1192254,1680000.0,144.0,4.0,75008,48.878578,2.316209,Appartement,8,11666.666666666666,3.768086212191816,4,7
2024-1192255,470000.0,55.0,3.0,75010,48.877624,2.365147,Appartement,10,8545.454545454546,2.953740138832176,7,7
2024-1192256,254000.0,31.0,2.0,75020,48.874124,2.386369,Appartement,20,8193.548387096775,3.5489357104050905,8,7
2024-1192260,184100.0,25.0,1.0,75018,48.897635,2.360047,Appartement,18,7364.0,5.017279327856363,0,7
2024-1192262,572350.0,48.0,3.0,75018,48.891824,2.34632,Appartement,18,11923.958333333334,4.325413582707516,0,7
2024-1192263,177500.0,19.0,1.0,75020,48.874343,2.38731,Appartement,20,9342.105263157897,3.616751860074991,8,7
2024-1192265,170000.0,17.0,1.0,75003,48.86427,2.352721,Appartement,3,10000.0,1.2688783780322108,7,7
2024-1192267,416000.0,18.5,1.0,75019,48.884889,2.383702,Appartement,19,22486.486486486487,4.318539661932901,8,7
2024-1192268,178464.0,80.0,4.0,75019,48.876296,2.392639,Appartement,19,2230.8,4.054402483032876,8,7
2024-1192269,255000.0,48.0,2.0,75018,48.896836,2.341777,Appartement,18,5312.5,4.91129839030792,0,7
2024-1192270,100000.0,10.0,1.0,75003,48.863529,2.354272,Appartement,3,10000.0,1.211767605675527,7,8
2024-1192271,220000.0,23.0,1.0,75009,48.880984,2.344619,Appartement,9,9565.217391304348,3.136472696289816,0,7
2024-1192273,285000.0,28.0,1.0,75010,48.873209,2.371885,Appartement,10,10178.57142857143,2.7590801656102064,7,7
2024-1192274,612250.0,47.0,2.0,75018,48.892463,2.336868,Appartement,18,13026.595744680852,4.491961738021733,4,7
2024-1192275,1390700.0,111.0,4.0,75008,48.87715,2.313086,Appartement,8,12528.82882882883,3.808164345027601,4,7
2024-1192276,2200000.0,48.0,2.5,75017,48.878768,2.288312,Appartement,17,45833.333333333336,5.345126028536828,9,7
2024-1192277,108000.0,14.0,1.0,75018,48.88764,2.358369,Appartement,18,7714.285714285715,3.900125957950367,0,7
2024-1192279,778659.0,82.0,4.0,75018,48.891553,2.338595,Appartement,18,9495.841463414634,4.367295420863585,0,7
2024-1192280,1220000.0,126.0,4.0,75009,48.88046,2.33075,Appartement,9,9682.539682539682,3.362429570177169,4,7
2024-1192281,543491.0,66.0,2.0,75017,48.883821,2.302956,Appartement,17,8234.712121212122,4.856473547048354,9,7
2024-1192282,368300.0,47.0,1.0,75019,48.87643,2.391067,Appartement,19,7836.170212765957,3.9763671318044,8,7
2024-1192283,244780.0,38.0,2.0,75019,48.879043,2.391322,Appartement,19,6441.578947368421,4.185905278673697,8,7
2024-1192284,225000.0,28.0,1.0,75020,48.863589,2.402664,Appartement,20,8035.714285714285,4.028683327363464,2,7
2024-1192285,55000.0,13.0,1.0,75018,48.89032,2.343891,Appartement,18,4230.769230769231,4.173778531958968,0,7
2024-1192286,752000.0,80.0,3.0,75017,48.892058,2.304959,Appartement,17,9400.0,5.451017813276771,9,7
2024-1192287,180000.0,35.0,1.0,75019,48.875847,2.386577,Appartement,19,5142.857142857143,3.689530048701304,8,7
2024-1192288,230000.0,28.0,2.0,75020,48.867729,2.39132,Appartement,20,8214.285714285714,3.437934945627498,8,7
2024-1192289,273934.0,27.0,1.0,75018,48.89296,2.345739,Appartement,18,10145.703703703704,4.454264059593986,0,8
2024-1192290,363000.0,42.0,2.0,75017,48.886353,2.32208,Appartement,17,8642.857142857143,4.233735106916125,4,7
2024-1192291,409000.0,39.0,2.0,75010,48.87899,2.366138,Appartement,10,10487.179487179486,3.121743288138783,7,7
2024-1192292,665000.0,62.0,3.0,75018,48.892138,2.340208,Appartement,18,10725.806451612903,4.410478784126145,0,7
2024-1192294,87000.0,11.0,1.0,75018,48.885267,2.327364,Appartement,18,7909.090909090909,3.9515013938545698,4,8
2024-1192295,130000.0,37.0,3.0,75008,48.877028,2.309773,Appartement,8,3513.5135135135133,3.974532398875327,9,7
2024-1192296,510000.0,37.0,2.0,75017,48.887169,2.319017,Appartement,17,13783.783783783783,4.423896016158814,4,7
2024-1192299,2380000.0,38.5,2.0,75017,48.892752,2.325466,Appartement,17,61818.181818181816,4.7705313825299855,4,7
2024-1192300,340000.0,46.0,3.0,75020,48.867315,2.403511,Appartement,20,7391.304347826087,4.2258458533631575,8,7
2024-1192301,121900.0,11.0,1.0,75009,48.88098,2.342819,Appartement,9,11081.818181818182,3.155260641091004,0,7
2024-1192302,830000.0,84.0,4.0,75018,48.891113,2.335159,Appartement,18,9880.952380952382,4.37476622047864,4,7
2024-1192303,535000.0,46.0,2.0,75018,48.883925,2.343266,Appartement,18,11630.434782608696,3.473798918100326,0,8
2024-1192305,130000.0,13.0,1.0,75017,48.883488,2.324453,Appartement,17,10000.0,3.870979189575796,4,7
2024-1192307,388000.0,40.0,2.0,75008,48.881921,2.321957,Appartement,8,9700.0,3.814338704686112,4,8
2024-1192308,177000.0,19.0,1.0,75018,48.891797,2.335959,Appartement,18,9315.78947368421,4.434570213108117,4,8
2024-1192309,312377.0,32.0,2.0,75020,48.867497,2.396124,Appartement,20,9761.78125,3.739482045321562,8,7
2024-1192310,3496000.0,247.0,7.0,75008,48.879163,2.305477,Appartement,8,14153.846153846154,4.366860842612176,9,7
2024-1192311,185000.0,25.0,2.0,75010,48.870906,2.360106,Appartement,10,7400.0,2.123873313523203,7,7
2024-1192313,580000.0,48.0,2.0,75004,48.855847,2.363626,Appartement,4,12083.333333333334,1.0459812856623911,7,7
2024-1192314,1032680.0,87.0,4.0,75018,48.88417,2.338989,Appartement,18,11869.885057471263,3.5582873398218138,0,7
2024-1192315,225000.0,22.0,1.0,75009,48.876531,2.327638,Appartement,9,10227.272727272728,3.0857529021425947,4,7
2024-1192317,380000.0,52.0,3.0,75019,48.882218,2.388759,Appartement,19,7307.692307692308,4.311902001833947,8,7
2024-1192320,135000.0,13.0,1.0,75010,48.874476,2.356741,Appartement,10,10384.615384615385,2.438401250851415,0,7
2024-1192322,331750.0,34.0,2.0,75010,48.873754,2.364019,Appartement,10,9757.35294117647,2.5253317979695176,7,7
2024-1192323,1475000.0,76.0,3.0,75017,48.884749,2.315985,Appartement,17,19407.894736842107,4.3189159953573135,4,7
2024-1192324,246000.0,28.0,1.0,75020,48.863254,2.400795,Appartement,20,8785.714285714286,3.887048896097417,2,7
2024-1192325,995000.0,100.0,9.0,75020,48.84847,2.408078,Appartement,20,9950.0,4.279247814556034,2,7
2024-1192326,327140.0,28.0,2.0,75020,48.87024,2.392292,Appartement,20,11683.57142857143,3.63955787633956,8,7
2024-1192328,175000.0,15.0,1.0,75010,48.872263,2.366654,Appartement,10,11666.666666666666,2.464164651916805,7,8
2024-1192329,5928850.0,51.5,2.0,75004,48.852467,2.354255,Appartement,4,115123.30097087378,0.3169120547142622,7,7
2024-1192331,455000.0,43.0,2.0,75018,48.887261,2.346921,Appartement,18,10581.39534883721,3.816299675826737,0,7
2024-1192333,240856.0,36.0,1.0,75009,48.878186,2.346336,Appartement,9,6690.444444444444,2.8133504130274933,0,7
2024-1192334,470000.0,30.0,2.0,75003,48.856826,2.36355,Appartement,3,15666.666666666666,1.0787846452644103,7,8
2024-1192335,820000.0,35.0,2.0,75018,48.889865,2.32799,Appartement,18,23428.571428571428,4.403957194052054,4,7
2024-1192336,330000.0,75.0,3.0,75018,48.890243,2.350703,Appartement,18,4400.0,4.141551824273341,0,8
2024-1192338,473000.0,63.0,3.0,75018,48.896903,2.333866,Appartement,18,7507.936507936508,5.022362717373018,4,7
2024-1192339,550000.0,80.0,6.0,75018,48.896628,2.344573,Appartement,18,6875.0,4.867420970354253,0,7
2024-1192340,300000.0,44.0,3.0,75018,48.896686,2.340625,Appartement,18,6818.181818181818,4.905808856130452,0,7
2024-1192341,537000.0,48.0,2.0,75017,48.876536,2.295115,Appartement,17,11187.5,4.792421131938911,9,7
2024-1192342,315000.0,36.0,2.0,75019,48.89353,2.371818,Appartement,19,8750.0,4.7808794845307085,8,7
2024-1192343,258000.0,29.0,2.0,75019,48.89353,2.371818,Appartement,19,8896.551724137931,4.7808794845307085,8,7
2024-1192344,3200000.0,290.0,9.0,75017,48.875693,2.292268,Appartement,17,11034.48275862069,4.919480334229538,9,7
2024-1192346,223000.0,22.0,1.0,75017,48.884999,2.291564,Appartement,17,10136.363636363636,5.561337255378072,9,7
2024-1192348,410000.0,31.0,2.0,75004,48.859637,2.350956,Appartement,4,13225.806451612903,0.7413075609613322,7,7
2024-1192350,387000.0,45.0,2.0,75010,48.878938,2.363951,Appartement,10,8600.0,3.059381231085919,7,7
2024-1192351,805000.0,70.0,4.0,75017,48.876886,2.292911,Appartement,17,11500.0,4.94902958887387,9,7
2024-1192355,1580000.0,85.0,4.0,75001,48.865112,2.32884,Appartement,1,18588.235294117647,2.051862319482899,4,7
2024-1192356,150500.0,14.0,1.0,75010,48.876039,2.370059,Appartement,10,10750.0,2.952263275176012,7,8
2024-1192357,280000.0,25.0,2.0,75009,48.880494,2.34334,Appartement,9,11200.0,3.0957623504861145,0,7
2024-1192360,435000.0,73.0,4.0,75019,48.891808,2.376816,Appartement,19,5958.904109589041,4.74003053547868,8,7
2024-1192362,1521500.0,150.0,6.0,75008,48.881184,2.32324,Appartement,8,10143.333333333334,3.6949546145488688,4,7
2024-1192363,608890.0,42.0,2.0,75008,48.872017,2.32548,Appartement,8,14497.380952380952,2.772865995292692,4,7
2024-1192364,110000.0,12.0,1.0,75019,48.892295,2.372929,Appartement,19,9166.666666666666,4.680156934501008,8,7
2024-1192365,279000.0,28.0,1.0,75020,48.854404,2.405032,Appartement,20,9964.285714285714,4.029412900712195,2,7
2024-1192366,810000.0,120.0,3.0,75008,48.873167,2.316132,Appartement,8,6750.0,3.341634475056633,4,7
2024-1192367,260000.0,40.0,2.0,75018,48.884434,2.335895,Appartement,18,6500.0,3.644377223931903,4,7
2024-1192369,403000.0,55.0,3.0,75009,48.880655,2.34427,Appartement,9,7327.272727272727,3.103526577966852,0,7
2024-1192370,1600000.0,154.0,5.0,75009,48.88134,2.328792,Appartement,9,10389.61038961039,3.512386264031716,4,7
2024-1192371,194840.0,35.0,2.0,75018,48.890644,2.347018,Appartement,18,5566.857142857143,4.191499827663374,0,8
2024-1192374,2000000.0,55.0,2.0,75017,48.88258,2.289979,Appartement,17,36363.63636363636,5.485623341734856,9,7
2024-1192375,597812.0,18.5,2.0,75004,48.8739205,2.354291,Appartement,4,32314.162162162163,2.347334781501862,0,7
2024-1192376,890000.0,60.0,3.0,75009,48.88248,2.329585,Appartement,9,14833.333333333334,3.6021111368270264,4,7
2024-1192377,600000.0,58.0,1.0,75018,48.89111,2.341905,Appartement,18,10344.827586206897,4.278796988032411,0,7
2024-1192379,397000.0,50.0,1.0,75017,48.878209,2.291688,Appartement,17,7940.0,5.103985919018373,9,7
2024-1192380,350000.0,36.0,2.0,75009,48.881689,2.338361,Appartement,9,9722.222222222224,3.301714105857743,0,8
2024-1192381,70000.0,10.0,1.0,75018,48.884621,2.336604,Appartement,18,7000.0,3.65006312227288,0,8
2024-1192382,411250.0,29.0,1.0,75009,48.879632,2.337653,Appartement,9,14181.03448275862,3.095998273423351,0,7
2024-1192385,220000.0,22.0,1.0,75010,48.873924,2.353648,Appartement,10,10000.0,2.341895806991064,0,7
2024-1192386,487650.0,46.0,2.0,75018,48.889002,2.327143,Appartement,18,10601.08695652174,4.338277432553401,4,7
2024-1192388,350000.0,35.0,2.0,75004,48.861445,2.351072,Appartement,4,10000.0,0.9423104877155108,7,7
2024-1192389,382500.0,42.0,2.0,75019,48.890189,2.376912,Appartement,19,9107.142857142857,4.579771865124728,8,7
2024-1192390,110000.0,17.0,1.0,75020,48.853213,2.407247,Appartement,20,6470.588235294118,4.188563502512982,2,7
2024-1192391,1149275.0,113.0,4.0,75004,48.857883,2.354057,Appartement,4,10170.575221238938,0.618798602159097,7,8
2024-1192392,552500.0,40.0,2.0,75008,48.875727,2.316895,Appartement,8,13812.5,3.5000698832894592,4,8
2024-1192393,946800.0,80.0,4.0,75009,48.877167,2.340839,Appartement,9,11835.0,2.769538692649649,0,7
2024-1192394,259316.0,32.0,2.0,75017,48.893868,2.327364,Appartement,17,8103.625,4.8364724738711615,4,7
2024-1192395,627932.0,17.5,1.0,75009,48.877231,2.343229,Appartement,9,35881.828571428574,2.7395081229149616,0,7
2024-1192396,106500.0,84.0,3.0,75019,48.875636,2.380516,Appartement,19,1267.857142857143,3.364239693521646,8,7
2024-1192397,689600.0,45.0,2.0,75003,48.860861,2.366022,Appartement,3,15324.444444444443,1.462200026199975,7,7
2024-1192398,164000.0,21.0,1.0,75019,48.881707,2.374518,Appartement,19,7809.523809523809,3.661346620783425,8,7
2024-1192399,325000.0,32.0,2.0,75001,48.865047,2.342652,Appartement,1,10156.25,1.4433991054392434,0,7
2024-1192400,880000.0,100.0,4.0,75010,48.880616,2.350635,Appartement,10,8800.0,3.0711103471322714,0,7
2024-1192401,190000.0,67.0,3.0,75003,48.867502,2.360292,Appartement,3,2835.820895522388,1.7796594070939895,7,7
2024-1192403,390000.0,41.0,2.0,75020,48.874426,2.403402,Appartement,20,9512.19512195122,4.575552555583903,8,7
2024-1192406,470000.0,45.0,3.0,75018,48.89534,2.344802,Appartement,18,10444.444444444443,4.723316263340342,0,7
2024-1192408,500000.0,15.5,1.0,75018,48.896835,2.344346,Appartement,18,32258.06451612904,4.8917372887699,0,7
2024-1192409,190000.0,15.0,1.0,75003,48.860314,2.366281,Appartement,3,12666.666666666666,1.4422870674231052,7,7
2024-1192410,478000.0,87.0,3.0,75020,48.848946,2.412825,Appartement,20,5494.252873563219,4.618858793632521,2,5
2024-1192411,223000.0,27.0,1.0,75019,48.876174,2.401078,Appartement,19,8259.25925925926,4.538707428335687,8,7
2024-1192412,4379400.0,56.0,2.0,75003,48.862043,2.356213,Appartement,3,78203.57142857143,1.103496830796742,7,7
2024-1192413,375000.0,37.0,1.0,75020,48.861805,2.400909,Appartement,20,10135.135135135137,3.850992774557098,2,7
2024-1192414,245000.0,24.0,1.0,75018,48.883502,2.344279,Appartement,18,10208.333333333334,3.4173837635568693,0,7
2024-1192416,415261.0,46.0,2.0,75020,48.874483,2.392627,Appartement,20,9027.41304347826,3.928010781770273,8,7
2024-1192417,2897600.0,41.5,1.5,75008,48.867484,2.309626,Appartement,8,69821.68674698795,3.3641283231500148,9,7
2024-1192418,210000.0,37.0,3.0,75020,48.866508,2.39624,Appartement,20,5675.675675675676,3.7011940121429534,8,7
2024-1192419,205000.0,28.0,2.0,75010,48.871976,2.367121,Appartement,10,7321.428571428572,2.4537371754680803,7,7
2024-1192421,650000.0,60.0,3.0,75003,48.858263,2.367383,Appartement,3,10833.333333333334,1.3999563412696785,7,7
2024-1192423,434000.0,69.0,3.0,75019,48.888432,2.382923,Appartement,19,6289.855072463768,4.617448473837183,8,7
2024-1192424,170500.0,16.0,1.0,75020,48.855231,2.400239,Appartement,20,10656.25,3.6840416876797866,2,8
2024-1192426,365250.0,65.0,3.0,75019,48.890985,2.370769,Appartement,19,5619.2307692307695,4.488577439058436,8,7
2024-1192427,219900.0,22.0,1.0,75020,48.857187,2.396411,Appartement,20,9995.454545454546,3.427311565099225,2,7
2024-1192428,162650.0,19.0,1.0,75020,48.871667,2.390988,Appartement,20,8560.526315789473,3.6467139751353552,8,7
2024-1192429,213000.0,26.0,1.0,75019,48.886801,2.373161,Appartement,19,8192.307692307691,4.12262094349731,8,7
2024-1192432,2190000.0,104.0,4.0,75008,48.880424,2.312481,Appartement,8,21057.69230769231,4.102477994613028,4,7
2024-1192434,370765.0,33.0,2.0,75017,48.885984,2.308734,Appartement,17,11235.30303030303,4.7498980295916935,4,7
2024-1192435,162000.0,17.0,1.0,75018,48.887579,2.346072,Appartement,18,9529.411764705885,3.855727603520989,0,7
2024-1192436,870000.0,81.0,4.0,75017,48.881249,2.294007,Appartement,17,10740.74074074074,5.161466133917781,9,7
2024-1192439,650000.0,65.0,3.0,75009,48.881911,2.347982,Appartement,9,10000.0,3.218143385071544,0,7
2024-1192441,335000.0,32.0,2.0,75017,48.881105,2.296823,Appartement,17,10468.75,4.989556741455473,9,7
2024-1192442,262000.0,26.0,2.0,75020,48.868492,2.400087,Appartement,20,10076.923076923076,4.0488139303676505,8,7
2024-1192444,400000.0,33.0,2.0,75004,48.85755,2.350232,Appartement,4,12121.212121212122,0.5062215593628776,7,7
2024-1192445,254080.0,26.0,1.0,75020,48.871175,2.394299,Appartement,20,9772.307692307691,3.8191105897942297,8,7
2024-1192446,192000.0,20.0,1.0,75010,48.873924,2.353648,Appartement,10,9600.0,2.341895806991064,0,7
2024-1192447,95000.0,12.0,1.0,75020,48.867463,2.39915,Appartement,20,7916.666666666667,3.938836574130529,8,8
2024-1192448,1087900.0,109.0,3.0,75002,48.864588,2.34979,Appartement,2,9980.733944954129,1.2886183923290304,7,8
2024-1192449,400000.0,69.0,3.0,75010,48.875349,2.366251,Appartement,10,5797.101449275362,2.7547811141341274,7,7
2024-1192451,745500.0,57.0,3.0,75018,48.884146,2.335506,Appartement,18,13078.947368421052,3.6219009160282,4,7
2024-1192452,884000.0,73.0,3.0,75009,48.877025,2.336877,Appartement,9,12109.589041095893,2.838685565748237,0,7
2024-1192453,3774139.0,242.0,7.0,75017,48.882896,2.296713,Appartement,17,15595.61570247934,5.122713235249127,9,7
2024-1192454,500000.0,51.0,3.0,75009,48.876875,2.345007,Appartement,9,9803.921568627453,2.679784044964972,0,7
2024-1192455,390000.0,49.0,2.0,75020,48.868311,2.402958,Appartement,20,7959.183673469388,4.231692658769671,8,7
2024-1192459,190000.0,18.0,1.0,75018,48.892157,2.33564,Appartement,18,10555.555555555557,4.478934252467159,4,7
2024-1192460,530700.0,79.0,3.0,75020,48.862702,2.406135,Appartement,20,6717.721518987341,4.246081987136771,2,7
2024-1192461,291200.0,27.0,1.0,75009,48.879757,2.343973,Appartement,9,10785.185185185184,3.0077264016195304,0,7
2024-1192463,644000.0,51.0,2.5,75020,48.874839,2.394027,Appartement,20,12627.450980392156,4.033488806500929,8,7
2024-1192464,288000.0,30.0,1.0,75020,48.851086,2.405212,Appartement,20,9600.0,4.0452932836147255,2,8
2024-1192466,72000.0,70.0,3.0,75017,48.883822,2.314212,Appartement,17,1028.571428571429,4.312549801589695,4,7
2024-1192467,355200.0,34.0,2.0,75010,48.871896,2.363532,Appartement,10,10447.058823529413,2.322642063294874,7,7
2024-1192468,316000.0,35.0,2.0,75018,48.890547,2.348011,Appartement,18,9028.57142857143,4.177569489643807,0,8
